1692824540,61,info,DmrppRequestHandler::DmrppRequestHandler() - Concurrent Compute Threads: Enabled. max_compute_threads: 512
1692824540,61,info,DmrppRequestHandler::DmrppRequestHandler() - Concurrent Transfer Threads: Enabled. max_transfer_threads: 16
1692903970,187,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL03/005/2020/01/01/ATL03_20200101145654_00900605_005_01.h5?A-userid=jhrguat'(trusted)
1692904132,187,info,request size: 4955KB,memory used by process: 4311120KB
1692904214,187,info,request size: 4955KB,memory used by process: 4311120KB
1692904309,187,info,request size: 324KB,memory used by process: 4311120KB
1692904355,187,info,request size: 324KB,memory used by process: 4311120KB
1692827051,499,info,request size: 21KB,memory used by process: 24724KB
1692827054,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101145654_00900605_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101145654_00900605_005_01.h5?A-userid=nsidc_ops'(trusted)
1692827123,499,info,request size: 26KB,memory used by process: 39340KB
1692827126,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101020331_00820602_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101020331_00820602_005_01.h5?A-userid=nsidc_ops'(trusted)
1692827165,499,info,request size: 22KB,memory used by process: 41888KB
1692827167,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101021201_00820603_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL06/005/2020/01/01/ATL06_20200101021201_00820603_005_01.h5?A-userid=nsidc_ops'(trusted)
1692827186,499,info,request size: 2147KB,memory used by process: 49652KB
