1692903053,22196,request,OLFS,10.9.1.229,curl#7#88#1,08C93454A9522F8639857528C63D8861,jhrguat,1692903053286,74,HTTP-GET,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,dap4.ce=#orbit_info_rgt##orbit_info_crossing_time##gt3r_land_ice_segments_latitude#5B0:256:#5D##gt3r_land_ice_segments_longitude#5B0:256:#5D##gt3r_land_ice_segments_delta_time#5B0:256:#5D##gt3l_land_ice_segments_latitude#5B0:256:#5D##gt3l_land_ice_segments_longitude#5B0:256:#5D##gt3l_land_ice_segments_delta_time#5B0:256:#5D##gt2r_land_ice_segments_latitude#5B0:256:#5D##gt2r_land_ice_segments_longitude#5B0:256:#5D##gt2r_land_ice_segments_delta_time#5B0:256:#5D##gt2l_land_ice_segments_latitude#5B0:256:#5D##gt2l_land_ice_segments_longitude#5B0:256:#5D##gt2l_land_ice_segments_delta_time#5B0:256:#5D##gt1r_land_ice_segments_latitude#5B0:256:#5D##gt1r_land_ice_segments_longitude#5B0:256:#5D##gt1r_land_ice_segments_delta_time#5B0:256:#5D##gt1l_land_ice_segments_latitude#5B0:256:#5D##gt1l_land_ice_segments_longitude#5B0:256:#5D##gt1l_land_ice_segments_delta_time#5B0:256:#5D,BES,get.dap,dap2,https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]

1692903058,22196,timing,elapsed_us,40174,start_us,1692903058439439,stop_us,1692903058479613,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1r_land_ice_segments_latitude
1692903058,22196,timing,elapsed_us,42957,start_us,1692903058479864,stop_us,1692903058522821,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2r_land_ice_segments_longitude
1692903058,22196,timing,elapsed_us,67904,start_us,1692903058523109,stop_us,1692903058591013,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2r_land_ice_segments_latitude
1692903058,22196,timing,elapsed_us,58547,start_us,1692903058591309,stop_us,1692903058649856,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1l_land_ice_segments_longitude
1692903058,22196,timing,elapsed_us,67857,start_us,1692903058650137,stop_us,1692903058717994,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1l_land_ice_segments_latitude
1692903058,22196,timing,elapsed_us,62328,start_us,1692903058718279,stop_us,1692903058780607,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3l_land_ice_segments_longitude
1692903058,22196,timing,elapsed_us,50992,start_us,1692903058780907,stop_us,1692903058831899,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3l_land_ice_segments_latitude
1692903058,22196,timing,elapsed_us,24743,start_us,1692903058832223,stop_us,1692903058856966,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2l_land_ice_segments_longitude
1692903058,22196,timing,elapsed_us,54711,start_us,1692903058857203,stop_us,1692903058911914,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2l_land_ice_segments_latitude
1692903058,22196,timing,elapsed_us,40493,start_us,1692903058912255,stop_us,1692903058952748,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3r_land_ice_segments_longitude
1692903059,22196,timing,elapsed_us,61648,start_us,1692903058953026,stop_us,1692903059014674,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3r_land_ice_segments_latitude
1692903059,22196,timing,elapsed_us,53991,start_us,1692903059014966,stop_us,1692903059068957,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1l_land_ice_segments_delta_time
1692903059,22196,timing,elapsed_us,22244,start_us,1692903059069250,stop_us,1692903059091494,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1r_land_ice_segments_delta_time
1692903059,22196,timing,elapsed_us,121262,start_us,1692903059091869,stop_us,1692903059213131,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2l_land_ice_segments_delta_time
1692903059,22196,timing,elapsed_us,84327,start_us,1692903059213411,stop_us,1692903059297738,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2r_land_ice_segments_delta_time
1692903059,22196,timing,elapsed_us,64765,start_us,1692903059298035,stop_us,1692903059362800,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3l_land_ice_segments_delta_time
1692903059,22196,timing,elapsed_us,48915,start_us,1692903059363091,stop_us,1692903059412006,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3r_land_ice_segments_delta_time
1692903059,22196,timing,elapsed_us,35864,start_us,1692903059412107,stop_us,1692903059447971,-,DmrppArray::read_contiguous() -  name: orbit_info_crossing_time
